user_id,date,direction,internal,operator_id,is_missed_call,calls_count,call_duration,total_call_duration,wait_time
166377,2019-09-03 00:00:00+03:00,out,False,880026,False,23,2054,2198,144
166377,2019-09-03 00:00:00+03:00,out,False,880028,True,18,0,416,416
166377,2019-09-03 00:00:00+03:00,out,False,880026,True,8,0,248,248
166377,2019-09-03 00:00:00+03:00,out,False,880028,True,18,0,416,416
166377,2019-09-04 00:00:00+03:00,out,True,880022,True,1,0,2,2
166377,2019-09-04 00:00:00+03:00,out,False,880026,True,7,0,164,164
166377,2019-09-04 00:00:00+03:00,in,False,-1,True,1,0,19,19
166377,2019-09-04 00:00:00+03:00,out,False,880022,False,3,360,395,35
166377,2019-09-04 00:00:00+03:00,out,False,880022,True,1,0,55,55
166377,2019-09-04 00:00:00+03:00,out,True,880028,True,1,0,1,1
166377,2019-09-04 00:00:00+03:00,out,False,880026,False,27,2176,2393,217
166377,2019-09-04 00:00:00+03:00,in,False,880028,False,1,195,208,13
166377,2019-09-04 00:00:00+03:00,out,False,880028,False,15,2539,2613,74
166377,2019-09-04 00:00:00+03:00,out,False,880028,True,19,0,230,230
166377,2019-09-05 00:00:00+03:00,out,False,880026,True,6,0,242,242
166377,2019-09-05 00:00:00+03:00,out,False,880026,False,21,2748,2928,180
166377,2019-09-05 00:00:00+03:00,in,False,880020,False,1,63,70,7
166377,2019-09-05 00:00:00+03:00,out,False,880028,False,8,983,1010,27
166377,2019-09-05 00:00:00+03:00,in,False,-1,True,2,0,23,23
166377,2019-09-05 00:00:00+03:00,out,False,880028,True,9,0,247,247
166377,2019-09-05 00:00:00+03:00,in,False,880026,False,1,63,65,2
166377,2019-09-05 00:00:00+03:00,out,True,880022,True,2,0,0,0
166377,2019-09-05 00:00:00+03:00,out,False,880022,False,6,746,760,14
166377,2019-09-05 00:00:00+03:00,out,False,880022,False,6,746,760,14
166377,2019-09-06 00:00:00+03:00,out,True,880022,True,2,0,0,0
166377,2019-09-06 00:00:00+03:00,out,False,880022,False,5,1243,1265,22
166377,2019-09-06 00:00:00+03:00,out,False,880028,True,9,0,392,392
166377,2019-09-06 00:00:00+03:00,out,False,880028,False,13,1304,1441,137
166377,2019-09-06 00:00:00+03:00,out,True,880026,True,1,0,3,3
166377,2019-09-06 00:00:00+03:00,in,False,880020,False,1,48,56,8
166377,2019-09-06 00:00:00+03:00,out,False,880022,True,4,0,112,112
166377,2019-09-06 00:00:00+03:00,out,False,880026,False,14,1045,1127,82
166377,2019-09-09 00:00:00+03:00,out,False,880026,True,5,0,114,114
166377,2019-09-09 00:00:00+03:00,out,False,880028,True,9,0,316,316
166377,2019-09-09 00:00:00+03:00,out,False,880022,False,4,234,302,68
166377,2019-09-09 00:00:00+03:00,out,False,880026,False,16,1479,1616,137
166377,2019-09-09 00:00:00+03:00,out,False,880022,True,5,0,192,192
166377,2019-09-09 00:00:00+03:00,in,False,880020,False,1,54,58,4
166377,2019-09-09 00:00:00+03:00,in,False,-1,True,1,0,29,29
166377,2019-09-09 00:00:00+03:00,in,False,880026,False,1,32,40,8
166377,2019-09-09 00:00:00+03:00,out,False,880028,False,18,1601,1806,205
